timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 22:02:20.466, 1, ${V100_GPU_1_UUID}, 54.12, 150.00, 1530, 877, 8, 6, 52
2026/07/13 22:02:20.668, 1, ${V100_GPU_1_UUID}, 54.12, 150.00, 1530, 877, 3, 316, 52
2026/07/13 22:02:20.869, 1, ${V100_GPU_1_UUID}, 55.08, 150.00, 1530, 877, 9, 1080, 52
2026/07/13 22:02:21.071, 1, ${V100_GPU_1_UUID}, 156.91, 150.00, 1530, 877, 97, 1658, 52
2026/07/13 22:02:21.272, 1, ${V100_GPU_1_UUID}, 76.24, 150.00, 1312, 877, 97, 1266, 53
2026/07/13 22:02:21.475, 1, ${V100_GPU_1_UUID}, 120.24, 150.00, 1447, 877, 94, 1268, 53
2026/07/13 22:02:21.676, 1, ${V100_GPU_1_UUID}, 138.81, 150.00, 1522, 877, 96, 1268, 54
2026/07/13 22:02:21.877, 1, ${V100_GPU_1_UUID}, 144.67, 150.00, 1530, 877, 95, 1268, 54
2026/07/13 22:02:22.079, 1, ${V100_GPU_1_UUID}, 142.95, 150.00, 1530, 877, 95, 1268, 55
2026/07/13 22:02:22.280, 1, ${V100_GPU_1_UUID}, 138.72, 150.00, 1530, 877, 95, 1268, 55
2026/07/13 22:02:22.481, 1, ${V100_GPU_1_UUID}, 140.07, 150.00, 1530, 877, 95, 1268, 55
2026/07/13 22:02:22.682, 1, ${V100_GPU_1_UUID}, 141.12, 150.00, 1530, 877, 95, 1268, 55
2026/07/13 22:02:22.884, 1, ${V100_GPU_1_UUID}, 143.52, 150.00, 1530, 877, 95, 1268, 55
2026/07/13 22:02:23.085, 1, ${V100_GPU_1_UUID}, 135.45, 150.00, 1522, 877, 95, 1268, 55
2026/07/13 22:02:23.286, 1, ${V100_GPU_1_UUID}, 140.35, 150.00, 1530, 877, 95, 1268, 55
2026/07/13 22:02:23.487, 1, ${V100_GPU_1_UUID}, 145.82, 150.00, 1530, 877, 95, 1268, 55
