timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 22:02:34.002, 1, ${V100_GPU_1_UUID}, 144.10, 150.00, 1080, 877, 99, 11736, 56
2026/07/13 22:02:34.203, 1, ${V100_GPU_1_UUID}, 145.54, 150.00, 1087, 877, 99, 11736, 56
2026/07/13 22:02:34.405, 1, ${V100_GPU_1_UUID}, 143.42, 150.00, 1072, 877, 99, 11736, 56
2026/07/13 22:02:34.618, 1, ${V100_GPU_1_UUID}, 144.96, 150.00, 1080, 877, 99, 11736, 56
2026/07/13 22:02:34.819, 1, ${V100_GPU_1_UUID}, 143.13, 150.00, 1080, 877, 99, 11736, 56
2026/07/13 22:02:35.021, 1, ${V100_GPU_1_UUID}, 144.96, 150.00, 1080, 877, 99, 11736, 57
2026/07/13 22:02:35.223, 1, ${V100_GPU_1_UUID}, 144.58, 150.00, 1087, 877, 99, 11736, 57
2026/07/13 22:02:35.425, 1, ${V100_GPU_1_UUID}, 141.31, 150.00, 1065, 877, 99, 11736, 57
2026/07/13 22:02:35.626, 1, ${V100_GPU_1_UUID}, 145.44, 150.00, 1087, 877, 99, 11736, 57
2026/07/13 22:02:35.827, 1, ${V100_GPU_1_UUID}, 143.33, 150.00, 1080, 877, 99, 11736, 57
2026/07/13 22:02:36.028, 1, ${V100_GPU_1_UUID}, 148.22, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:36.230, 1, ${V100_GPU_1_UUID}, 144.00, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:36.431, 1, ${V100_GPU_1_UUID}, 141.60, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:36.632, 1, ${V100_GPU_1_UUID}, 143.52, 150.00, 1072, 877, 99, 11736, 57
2026/07/13 22:02:36.833, 1, ${V100_GPU_1_UUID}, 143.90, 150.00, 1080, 877, 99, 11736, 57
2026/07/13 22:02:37.035, 1, ${V100_GPU_1_UUID}, 140.73, 150.00, 1080, 877, 99, 11736, 57
