timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 21:21:39.017, 1, ${V100_GPU_1_UUID}, 20.33, 150.00, 135, 877, 0, 6, 38
2026/07/13 21:21:39.218, 1, ${V100_GPU_1_UUID}, 36.77, 150.00, 1312, 877, 0, 316, 38
2026/07/13 21:21:39.419, 1, ${V100_GPU_1_UUID}, 37.72, 150.00, 1312, 877, 3, 844, 38
2026/07/13 21:21:39.621, 1, ${V100_GPU_1_UUID}, 168.96, 150.00, 1342, 877, 90, 1422, 41
2026/07/13 21:21:39.822, 1, ${V100_GPU_1_UUID}, 94.81, 150.00, 1447, 877, 94, 1032, 41
2026/07/13 21:21:40.023, 1, ${V100_GPU_1_UUID}, 111.92, 150.00, 1530, 877, 95, 1032, 41
2026/07/13 21:21:40.225, 1, ${V100_GPU_1_UUID}, 123.94, 150.00, 1530, 877, 95, 1032, 42
2026/07/13 21:21:40.426, 1, ${V100_GPU_1_UUID}, 109.29, 150.00, 1530, 877, 95, 1032, 42
2026/07/13 21:21:40.627, 1, ${V100_GPU_1_UUID}, 123.77, 150.00, 1530, 877, 95, 1032, 42
2026/07/13 21:21:40.829, 1, ${V100_GPU_1_UUID}, 126.72, 150.00, 1530, 877, 95, 1032, 42
2026/07/13 21:21:41.030, 1, ${V100_GPU_1_UUID}, 110.14, 150.00, 1530, 877, 95, 1032, 43
2026/07/13 21:21:41.232, 1, ${V100_GPU_1_UUID}, 128.19, 150.00, 1530, 877, 95, 1032, 43
2026/07/13 21:21:41.433, 1, ${V100_GPU_1_UUID}, 120.80, 150.00, 1530, 877, 95, 1032, 43
2026/07/13 21:21:41.634, 1, ${V100_GPU_1_UUID}, 109.03, 150.00, 1530, 877, 95, 1032, 43
2026/07/13 21:21:41.836, 1, ${V100_GPU_1_UUID}, 114.09, 150.00, 1530, 877, 95, 1032, 43
