timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 21:23:18.429, 1, ${V100_GPU_1_UUID}, 47.84, 150.00, 1492, 877, 0, 6, 45
2026/07/13 21:23:18.631, 1, ${V100_GPU_1_UUID}, 47.84, 150.00, 1492, 877, 0, 316, 45
2026/07/13 21:23:18.832, 1, ${V100_GPU_1_UUID}, 47.84, 150.00, 1492, 877, 0, 316, 45
2026/07/13 21:23:19.033, 1, ${V100_GPU_1_UUID}, 48.80, 150.00, 1492, 877, 19, 1080, 45
2026/07/13 21:23:19.235, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 96, 1596, 45
2026/07/13 21:23:19.438, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 31, 1596, 45
2026/07/13 21:23:19.639, 1, ${V100_GPU_1_UUID}, 80.05, 150.00, 1372, 877, 0, 2130, 47
2026/07/13 21:23:19.840, 1, ${V100_GPU_1_UUID}, 164.57, 150.00, 1425, 877, 93, 2130, 45
2026/07/13 21:23:20.048, 1, ${V100_GPU_1_UUID}, 43.52, 150.00, 1402, 877, 89, 2130, 45
2026/07/13 21:23:20.249, 1, ${V100_GPU_1_UUID}, 50.74, 150.00, 1387, 877, 94, 2130, 46
2026/07/13 21:23:20.451, 1, ${V100_GPU_1_UUID}, 161.65, 150.00, 1297, 877, 88, 2130, 46
