timestamp,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,gpu_util_pct,memory_used_mib,sw_power_cap,sw_thermal_slowdown,hw_thermal_slowdown
2026/07/17 09:17:26.461, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.513, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.565, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.618, 1192, 877, 35.97, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.670, 1192, 877, 35.97, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.722, 1192, 877, 35.97, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.774, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.826, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.878, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.930, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:26.982, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.035, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.087, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.139, 1192, 877, 35.97, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.191, 1192, 877, 35.97, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.243, 1192, 877, 35.97, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.295, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.347, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.399, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.451, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.503, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.556, 1192, 877, 35.97, 47, 99, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.608, 1192, 877, 35.49, 47, 100, 11818, Not Active, Not Active, Not Active
2026/07/17 09:17:27.659, 1192, 877, 35.49, 47, 100, 12062, Not Active, Not Active, Not Active
2026/07/17 09:17:27.711, 1192, 877, 38.40, 47, 100, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:27.764, 1192, 877, 39.85, 47, 63, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:27.816, 1192, 877, 36.46, 47, 63, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:27.868, 1192, 877, 36.46, 47, 63, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:27.920, 1192, 877, 36.46, 47, 63, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:27.972, 1192, 877, 39.85, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:28.024, 1192, 877, 38.40, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:28.077, 1192, 877, 37.40, 47, 99, 12102, Not Active, Not Active, Not Active
2026/07/17 09:17:28.129, 1192, 877, 36.46, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.181, 1192, 877, 38.37, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.234, 1192, 877, 36.94, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.286, 1192, 877, 37.91, 47, 97, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.338, 1192, 877, 36.92, 47, 97, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.390, 1192, 877, 38.40, 47, 97, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.442, 1192, 877, 38.40, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.494, 1192, 877, 36.46, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.546, 1192, 877, 37.40, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.598, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.651, 1192, 877, 38.88, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.703, 1192, 877, 39.82, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.755, 1192, 877, 37.91, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.807, 1192, 877, 36.46, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.859, 1192, 877, 37.89, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.911, 1192, 877, 40.33, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:28.963, 1192, 877, 38.40, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.015, 1192, 877, 36.46, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.067, 1192, 877, 36.94, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.119, 1192, 877, 37.91, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.171, 1192, 877, 40.33, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.223, 1192, 877, 37.43, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.276, 1192, 877, 38.88, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.328, 1192, 877, 36.94, 47, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.380, 1192, 877, 115.86, 48, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.431, 1192, 877, 72.17, 48, 99, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.484, 1192, 877, 37.40, 48, 94, 12108, Not Active, Not Active, Not Active
2026/07/17 09:17:29.536, 1192, 877, 36.94, 48, 94, 12110, Not Active, Not Active, Not Active
2026/07/17 09:17:29.588, 1192, 877, 36.94, 48, 94, 12110, Not Active, Not Active, Not Active
2026/07/17 09:17:29.640, 1192, 877, 36.46, 47, 99, 12110, Not Active, Not Active, Not Active
2026/07/17 09:17:29.692, 1192, 877, 36.92, 47, 99, 12112, Not Active, Not Active, Not Active
2026/07/17 09:17:29.744, 1192, 877, 36.94, 47, 99, 12114, Not Active, Not Active, Not Active
2026/07/17 09:17:29.797, 1192, 877, 37.43, 47, 99, 12114, Not Active, Not Active, Not Active
2026/07/17 09:17:29.849, 1192, 877, 36.94, 47, 99, 12114, Not Active, Not Active, Not Active
2026/07/17 09:17:29.901, 1192, 877, 37.40, 47, 99, 12116, Not Active, Not Active, Not Active
2026/07/17 09:17:29.953, 1192, 877, 36.46, 47, 99, 12116, Not Active, Not Active, Not Active
2026/07/17 09:17:30.005, 1192, 877, 36.92, 47, 99, 12116, Not Active, Not Active, Not Active
2026/07/17 09:17:30.057, 1192, 877, 36.94, 47, 99, 12120, Not Active, Not Active, Not Active
2026/07/17 09:17:30.109, 1192, 877, 38.40, 47, 99, 12120, Not Active, Not Active, Not Active
2026/07/17 09:17:30.161, 1192, 877, 37.91, 47, 99, 12122, Not Active, Not Active, Not Active
2026/07/17 09:17:30.213, 1192, 877, 37.43, 47, 99, 12122, Not Active, Not Active, Not Active
2026/07/17 09:17:30.265, 1192, 877, 39.36, 47, 99, 12124, Not Active, Not Active, Not Active
2026/07/17 09:17:30.318, 1192, 877, 39.36, 47, 99, 12124, Not Active, Not Active, Not Active
2026/07/17 09:17:30.370, 1192, 877, 40.33, 47, 99, 12124, Not Active, Not Active, Not Active
2026/07/17 09:17:30.422, 1192, 877, 36.94, 47, 99, 12124, Not Active, Not Active, Not Active
2026/07/17 09:17:30.474, 1192, 877, 36.94, 47, 99, 12126, Not Active, Not Active, Not Active
2026/07/17 09:17:30.526, 1192, 877, 36.46, 47, 99, 12128, Not Active, Not Active, Not Active
2026/07/17 09:17:30.579, 1192, 877, 38.88, 47, 99, 12128, Not Active, Not Active, Not Active
2026/07/17 09:17:30.630, 1192, 877, 36.94, 47, 99, 12130, Not Active, Not Active, Not Active
2026/07/17 09:17:30.683, 1192, 877, 38.40, 47, 99, 12132, Not Active, Not Active, Not Active
2026/07/17 09:17:30.735, 1192, 877, 38.88, 47, 99, 12132, Not Active, Not Active, Not Active
2026/07/17 09:17:30.787, 1192, 877, 36.94, 47, 99, 12132, Not Active, Not Active, Not Active
2026/07/17 09:17:30.839, 1192, 877, 39.36, 47, 99, 12134, Not Active, Not Active, Not Active
2026/07/17 09:17:30.891, 1192, 877, 37.91, 47, 99, 12136, Not Active, Not Active, Not Active
2026/07/17 09:17:30.943, 1192, 877, 37.43, 47, 99, 12136, Not Active, Not Active, Not Active
2026/07/17 09:17:30.995, 1192, 877, 39.85, 47, 99, 12136, Not Active, Not Active, Not Active
2026/07/17 09:17:31.047, 1192, 877, 37.91, 47, 99, 12138, Not Active, Not Active, Not Active
2026/07/17 09:17:31.100, 1192, 877, 36.94, 47, 99, 12138, Not Active, Not Active, Not Active
2026/07/17 09:17:31.152, 1192, 877, 118.51, 48, 97, 12148, Not Active, Not Active, Not Active
2026/07/17 09:17:31.204, 1192, 877, 56.25, 48, 97, 11910, Not Active, Not Active, Not Active
2026/07/17 09:17:31.255, 1192, 877, 35.51, 48, 97, 12050, Not Active, Not Active, Not Active
2026/07/17 09:17:31.307, 1192, 877, 96.70, 48, 53, 12052, Not Active, Not Active, Not Active
2026/07/17 09:17:31.360, 1192, 877, 36.48, 48, 53, 12052, Not Active, Not Active, Not Active
2026/07/17 09:17:31.412, 1192, 877, 48.08, 48, 53, 12052, Not Active, Not Active, Not Active
2026/07/17 09:17:31.464, 1192, 877, 106.77, 48, 25, 12052, Not Active, Not Active, Not Active
2026/07/17 09:17:31.516, 1192, 877, 40.79, 48, 25, 394, Not Active, Not Active, Not Active
2026/07/17 09:17:31.567, 1192, 877, 38.40, 48, 25, 394, Not Active, Not Active, Not Active
2026/07/17 09:17:31.620, 1192, 877, 37.91, 48, 92, 394, Not Active, Not Active, Not Active
2026/07/17 09:17:31.672, 1192, 877, 37.91, 47, 92, 6, Not Active, Not Active, Not Active
