timestamp,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,gpu_util_pct,memory_used_mib,sw_power_cap,sw_thermal_slowdown,hw_thermal_slowdown
2026/07/17 08:56:06.722, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:06.774, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:06.826, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:06.878, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:06.930, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:06.982, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.035, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.087, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.139, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.191, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.243, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.295, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.347, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.400, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.452, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.504, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.556, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.608, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:07.660, 1192, 877, 37.43, 44, 99, 11568, Not Active, Not Active, Not Active
2026/07/17 08:56:07.712, 1192, 877, 61.04, 44, 99, 11650, Not Active, Not Active, Not Active
2026/07/17 08:56:07.763, 1192, 877, 125.73, 45, 56, 11652, Not Active, Not Active, Not Active
2026/07/17 08:56:07.815, 1192, 877, 118.51, 46, 56, 11652, Not Active, Not Active, Not Active
2026/07/17 08:56:07.866, 1192, 877, 113.30, 46, 56, 11702, Not Active, Not Active, Not Active
2026/07/17 08:56:07.918, 1192, 877, 126.70, 46, 56, 11702, Not Active, Not Active, Not Active
2026/07/17 08:56:07.969, 1192, 877, 128.14, 46, 90, 11702, Not Active, Not Active, Not Active
2026/07/17 08:56:08.021, 1192, 877, 143.83, 46, 90, 11668, Not Active, Not Active, Not Active
2026/07/17 08:56:08.073, 1192, 877, 163.80, 47, 90, 11668, Not Active, Not Active, Not Active
2026/07/17 08:56:08.125, 1192, 877, 47.08, 46, 85, 404, Not Active, Not Active, Not Active
2026/07/17 08:56:08.176, 1192, 877, 38.88, 45, 85, 404, Not Active, Not Active, Not Active
2026/07/17 08:56:08.228, 1192, 877, 38.88, 45, 85, 402, Not Active, Not Active, Not Active
