timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 21:59:18.205, 1, ${V100_GPU_1_UUID}, 21.30, 150.00, 135, 877, 0, 6, 41
2026/07/13 21:59:18.406, 1, ${V100_GPU_1_UUID}, 37.72, 150.00, 1312, 877, 3, 316, 42
2026/07/13 21:59:18.608, 1, ${V100_GPU_1_UUID}, 38.20, 150.00, 1312, 877, 0, 316, 42
2026/07/13 21:59:18.809, 1, ${V100_GPU_1_UUID}, 39.17, 150.00, 1312, 877, 3, 11402, 42
2026/07/13 21:59:19.011, 1, ${V100_GPU_1_UUID}, 44.97, 150.00, 1530, 877, 100, 11402, 42
2026/07/13 21:59:19.219, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:19.421, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:19.622, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:19.824, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:20.026, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:20.228, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:20.429, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:20.631, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:20.833, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:21.035, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:21.236, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:21.438, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:21.641, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:21.842, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:22.044, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:22.246, 1, ${V100_GPU_1_UUID}, 49.77, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:59:22.447, 1, ${V100_GPU_1_UUID}, 147.16, 150.00, 1087, 877, 35, 11736, 45
2026/07/13 21:59:22.653, 1, ${V100_GPU_1_UUID}, 146.98, 150.00, 1080, 877, 98, 11736, 46
2026/07/13 21:59:22.857, 1, ${V100_GPU_1_UUID}, 146.88, 150.00, 1102, 877, 99, 11736, 46
2026/07/13 21:59:23.058, 1, ${V100_GPU_1_UUID}, 147.36, 150.00, 1110, 877, 99, 11736, 46
2026/07/13 21:59:23.259, 1, ${V100_GPU_1_UUID}, 143.52, 150.00, 1102, 877, 99, 11736, 47
2026/07/13 21:59:23.460, 1, ${V100_GPU_1_UUID}, 143.04, 150.00, 1095, 877, 99, 11736, 47
2026/07/13 21:59:23.661, 1, ${V100_GPU_1_UUID}, 145.34, 150.00, 1102, 877, 99, 11736, 47
2026/07/13 21:59:23.863, 1, ${V100_GPU_1_UUID}, 144.77, 150.00, 1087, 877, 99, 11736, 47
