timestamp, index, uuid, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB], temperature.gpu
2026/07/13 21:49:11.293, 1, ${V100_GPU_1_UUID}, 21.30, 150.00, 135, 877, 0, 6, 41
2026/07/13 21:49:11.495, 1, ${V100_GPU_1_UUID}, 36.77, 150.00, 1312, 877, 4, 316, 41
2026/07/13 21:49:11.697, 1, ${V100_GPU_1_UUID}, 38.20, 150.00, 1312, 877, 0, 316, 42
2026/07/13 21:49:11.898, 1, ${V100_GPU_1_UUID}, 39.17, 150.00, 1312, 877, 14, 11402, 42
2026/07/13 21:49:12.100, 1, ${V100_GPU_1_UUID}, 44.97, 150.00, 1447, 877, 100, 11402, 42
2026/07/13 21:49:12.302, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 100, 11402, 42
2026/07/13 21:49:12.504, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:12.705, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:12.907, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:13.109, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:13.311, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:13.512, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:13.714, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:13.916, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:14.118, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:14.320, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
2026/07/13 21:49:14.521, 1, ${V100_GPU_1_UUID}, 50.25, 150.00, 1530, 877, 99, 11402, 43
