timestamp,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,gpu_util_pct,memory_used_mib,sw_power_cap,sw_thermal_slowdown,hw_thermal_slowdown
2026/07/17 08:56:01.746, 1192, 877, 36.94, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:01.799, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:01.851, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:01.903, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:01.955, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.007, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.059, 1192, 877, 36.94, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.111, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.163, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.215, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.267, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.320, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.372, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.424, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.476, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.528, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.580, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.632, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.684, 1192, 877, 36.94, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.737, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.789, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.841, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.893, 1192, 877, 36.46, 44, 99, 11402, Not Active, Not Active, Not Active
2026/07/17 08:56:02.944, 1192, 877, 37.91, 44, 91, 11640, Not Active, Not Active, Not Active
2026/07/17 08:56:02.996, 1192, 877, 35.95, 44, 91, 11650, Not Active, Not Active, Not Active
2026/07/17 08:56:03.048, 1192, 877, 124.29, 45, 91, 11654, Not Active, Not Active, Not Active
2026/07/17 08:56:03.101, 1192, 877, 122.05, 45, 44, 11654, Not Active, Not Active, Not Active
2026/07/17 08:56:03.152, 1192, 877, 100.84, 45, 44, 11704, Not Active, Not Active, Not Active
2026/07/17 08:56:03.204, 1192, 877, 127.18, 46, 44, 11704, Not Active, Not Active, Not Active
2026/07/17 08:56:03.255, 1192, 877, 127.66, 46, 91, 11704, Not Active, Not Active, Not Active
2026/07/17 08:56:03.307, 1192, 877, 82.21, 46, 91, 11666, Not Active, Not Active, Not Active
2026/07/17 08:56:03.358, 1192, 877, 147.10, 46, 91, 11666, Not Active, Not Active, Not Active
2026/07/17 08:56:03.410, 1192, 877, 145.37, 47, 82, 11664, Not Active, Not Active, Not Active
2026/07/17 08:56:03.463, 1192, 877, 40.33, 46, 82, 404, Not Active, Not Active, Not Active
2026/07/17 08:56:03.514, 1192, 877, 38.40, 45, 82, 404, Not Active, Not Active, Not Active
